상품번호,상품명(필수),상품분류(필수),상품코드,원산지,제조사,브랜드번호,과세/비과세,배송정책,적립금정책,유사검색어,가격대체문구,짧은설명,상품설명,메인이미지,리스트이미지,상세이미지,확대이미지,관리 메모,출시일,상품출력여부,품절상품,재고량연동,옵션출력방식,가격/재고 옵션명,가격/재고 옵션목록,추가상품제목,추가상품목록,상품추가정보 제목,상품추가정보1,상품추가정보2,상품추가정보3,상품추가정보4,상품추가정보5,상품추가정보6,관련상품방식,관련상품번호,상품필수정보,모델명,상품상태,공급가격,입력옵션제목,입력옵션목록,회원 적립금혜택 제외,회원 할인혜택 제외,제조일자,유효일자시작,유효일자끝,이벤트문구,모바일 전용 이미지 사용여부,모바일 메인 이미지,모바일 리스트 이미지,모바일 상세 이미지,모바일 확대 이미지,모바일 메인에 사용될 PC 이미지,모바일 리스트 사용될 PC 이미지,모바일 상세 사용될 PC 이미지,모바일 확대 사용될 PC 이미지,수입 및 제작 여부,판매방식 구분,주 이용 고객층,성별,상품속성,검색태그,네이버 카테고리,가격비교 페이지 ID,네이버쇼핑 노출 설정,상품별 배송비,페이스북 광고 사용 설정,페이스북 광고 제품 피드 이미지,도서공연비 소득공제 상품 여부,다음 쇼핑하우 노출 설정
goodsno,goodsnm,goodscate,goodscd,origin,maker,brandno,tax,delivery_type,use_emoney,keyword,strprice,shortdesc,longdesc,img_i,img_s,img_m,img_l,memo,launchdt,open,runout,usestock,opttype,optnm,opts,addoptnm,addopts,ex_title,ex1,ex2,ex3,ex4,ex5,ex6,relationis,relation,extra_info,model_name,goods_status,provider_price,inputable_addoptnm,inputable_addopts,exclude_member_reserve,exclude_member_discount,manufacture_date,effective_date_start,effective_date_end,naver_event,use_mobile_img,img_w,img_x,img_y,img_z,img_pc_w,img_pc_x,img_pc_y,img_pc_z,naver_import_flag,naver_product_flag,naver_age_group,naver_gender,naver_attribute,naver_search_tag,naver_category,naver_product_id,naver_shopping_yn,goods_delivery,use_facebook,img_facebook,culture_benefit,daum_shopping_yn
78793,조화 연꽃 가지 93~96cm 2색 택1 조화꽃 수련 꽃장식 연출 소재 고급조화,022060|022|022060009,,,mdeco.co.kr(b),0,1,0,0,,,,"<center><font size=""3""><b>▒ 제품 설명</b><br> 2가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br> 꽃 머리에 와이어가 부착되어 있어서</font></center><center><font size=""3"">펴서 연출하시기 편리한 제품입니다.&#160;</font></center><center><font size=""3"">꽃잎을 한장씩 손으로 잡으시고</font></center><center><font size=""3"">활짝 펼쳐서 연출해주세요~</font></center><center><font size=""3"">더 화려한 연꽃을 만들수 있습니다</font></center><center><font size=""3"">감사합니다.<br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 93~96cm 가량<br> 꽃 머리 : 20cm 가량<br> <br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문 주세요.<br></font> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-100.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-102.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-101.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-103.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-106.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-107.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-104.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-105.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-221.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-222.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-223.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-224.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-010.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-011.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""></center>",1745286749143i0.jpg,1745286749721s0.jpg,1745286749515m0.jpg,1745286749766l0.jpg,,0000-00-00,1,0,o,double,색상(Color),화이트^^12750^15000^0^0^1480^0|핑크^^12750^15000^0^0^1480^0,^,,,,,,,,,1,,,,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
78792,조화 연잎 가지 보급형 87cm 식물 실내 조경 장식 플랜테리어 데코 소재 연출,022|022060|022060009,,,mdeco.co.kr(b),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br> 연잎 가지 보급형<br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 87cm 가량<br> 가로 폭 : 27cm 가량<br><br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문 주세요.<br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-094.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-095.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-096.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-098.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-097.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-099.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-219.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-220.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-009.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""></center>",1745286738642i0.jpg,1745286738832s0.jpg,1745286738585m0.jpg,1745286738746l0.jpg,,0000-00-00,1,0,o,single,,^^4250^5000^0^0^14800^0,^,,,,,,,,,1,,,,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
78416,연밥 가지 모형 83cm PU 수련 연꽃 연자육 가짜 꽃장식 연출 소재,022|022060|022060009,,,mdeco.co.kr(z),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 83cm 가량<br> 가로 폭 : 7.3cm 가량<br><br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문 주세요.<br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2025-03-05/20250313-128.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-05/20250313-129.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-05/20250313-130.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-05/20250313-131.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-05/20250313-132.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-05/20250313-081.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""></center>",1741848031132i0.jpg,1741848031824s0.jpg,174184803162m0.jpg,1741848031509l0.jpg,,0000-00-00,1,0,o,single,,^^6500^6600^0^0^14800^0,^,,,,,,,,,1,,,1688-2025-03-05,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
76781,드라이 연밥 말린 연자육 열매 5~6.5cm 5개 세트 연출 소재 꽃장식 조화,022060|022|022060009,,,mdeco.co.kr(z),0,1,0,0,,,,"<p></p><center><font size=""3""><b>▒ 제품 설명</b><br> 사이즈는 자연 소재의 특성상 랜덤 발송됩니다.&#160;<br> 5개 세트로 배송 되는 제품 입니다.<br> <br><br> <br> <b>▒ 제품 사이즈</b><br> 지름 : 5~6.5cm 가량<br></font> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2024-09-09/20240919-011.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-09/20240919-012.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-09/20240919-013.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-09/20240919-014.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-09/20240919-015.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-09/20240919-016.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-09/20240919-017.jpg""><br> <br><br> <img src=""https://img.mdeco.kr/kakao0812/006.jpg""><br><img src=""https://img.mdeco.kr/1-8image/imitation.jpg""><br><br></center><p></p>",1726729344850i0.jpg,1726729344980s0.jpg,1726729344210m0.jpg,1726729344230l0.jpg,,0000-00-00,1,0,,single,,^^2880^4500^0^0^1480^0,^,,,,,,,,,1,,,1688-2024-08-29,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
75785,리얼 조화 연밥 가지 77cm 인조 수련 연꽃 연자육 장식 연출 소재 열매 PU,022060009|022060|022,,,mdeco.co.kr(z),0,1,0,0,,,,"<p></p><center><b>▒ 제품 설명</b><br>조화 연밥가지<br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 77cm 가량<br> 가로 폭 : 11cm 가량<br> <br> <br> <br><br> <br><img src=""https://img.mdeco.kr/1-8image/realflower.jpg""><br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2024-06-03/20240612-145.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-03/20240612-146.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-03/20240612-147.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-03/20240612-148.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-03/20240612-149.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-03/20240612-150.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-03/20240612-151.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-03/20240612-006.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-03/20240612-007.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-03/20240612-008.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-03/20240612-043.jpg""><br> <br><img src=""https://img.mdeco.kr/kakao0812/006.jpg""><br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center><p></p>",171815540269i0.jpg,1718155402722s0.jpg,1718155402469m0.jpg,1718155402844l0.jpg,,0000-00-00,1,0,,single,,^^14400^15000^0^0^1480^0,^,,,,,,,,,1,,,1688-2024-05-28,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
75461,물에 뜨는 연잎 특대 60cm 플로팅 조화 잎 인조 연꽃잎 로터스 수련 꽃장식 연출 소재,022060009|022060|022,,,mdeco.co.kr(z),0,1,0,0,,,,"<p><center><b>▒ 제품 설명</b><br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 지름 : 60cm 가량<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-113.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-114.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-115.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-116.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-023.jpg""><br> <br><img src=""https://img.mdeco.kr/kakao0812/006.jpg""><br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center></p>",1715060900799i0.jpg,1715060900682s0.jpg,1715060900335m0.jpg,1715060900812l0.jpg,,0000-00-00,1,0,,single,,^^9900^14400^0^0^1480^0,^,,,,,,,,,1,,,1688-2024-04-23,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
75459,리얼터치 연잎 가지 71cmX36cm 로터스 수련 연꽃잎 가지 꽃장식 연출 소재,022060009|022060|022,,,mdeco.co.kr(z),0,1,0,0,,,,"<p><center><b>▒ 제품 설명</b><br> <br> <br> <img src=""https://img.mdeco.kr/1-8image/2050realtouch.jpg""><br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 71cm 가량<br> 잎지름 (넓은쪽 기준) : 36cm 가량<br> <br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-101.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-102.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-104.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-106.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-103.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-105.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-137.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-138.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-020.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-021.jpg""><br> <br><img src=""https://img.mdeco.kr/kakao0812/006.jpg""><br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center><p></p>",1715060882235i0.jpg,1715060882230s0.jpg,1715060882556m0.jpg,171506088245l0.jpg,,0000-00-00,1,0,,single,,^^13900^15000^0^0^1480^0,^,,,,,,,,,1,,,1688-2024-04-23 12:25:07,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
75460,리얼터치 연잎 가지 80cmX44cm 로터스 수련 연꽃잎 가지 꽃장식 연출 소재,022060|022|022060009,,,mdeco.co.kr(z),0,1,0,0,,,,"<p><center><b>▒ 제품 설명</b><br> <br> <br> <br> <img src=""https://img.mdeco.kr/1-8image/2050realtouch.jpg""><br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 80cm 가량<br> 잎지름 (넓은쪽 기준) : 44~47cm 가량<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-107.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-108.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-110.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-111.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-109.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-112.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-139.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-140.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-022.jpg""><br> <br><img src=""https://img.mdeco.kr/kakao0812/006.jpg""><br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center><p></p>",1715060890664i0.jpg,1715060890855s0.jpg,1715060890611m0.jpg,1715060890704l0.jpg,,0000-00-00,1,0,,single,,^^29900^31200^0^0^1480^0,^,,,,,,,,,1,,,1688-2024-04-23 12:25:07,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
75458,리얼터치 연잎 가지 70.5cmX28.5cm 로터스 수련 연꽃잎 가지 꽃장식 연출 소재,022060009|022060|022,,,mdeco.co.kr(z),0,1,0,0,,,,"<p><center><b>▒ 제품 설명</b><br> <br> <br> <img src=""https://img.mdeco.kr/1-8image/2050realtouch.jpg""><br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 70.5m 가량<br> 잎지름 (넓은쪽 기준) : 28.5~30cm 가량<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-096.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-097.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-099.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-098.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-100.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-135.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-136.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-018.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-00/20240507-019.jpg""><br> <br><img src=""https://img.mdeco.kr/kakao0812/006.jpg""><br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center><p></p>",1715060873183i0.jpg,1715060873733s0.jpg,1715060873492m0.jpg,1715060873187l0.jpg,,0000-00-00,1,0,,single,,^^9900^10800^0^0^1480^0,^,,,,,,,,,1,,,1688-2024-04-23 12:25:07,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
